🕘️更新时间,#genre#
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
私人影院,starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
龙祥电影,https://smt.858.qzz.io/Smart.php?id=lungxiangtime_twn
龙祥电影,https://smt.go-iptv.ggff.net/smart.php?id=lungxiangtime_twn&token=Goiptv
东森洋片,https://stream1.freetv.fun/dong-sen-yang-pian-3.m3u8
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8
东森洋片,https://smt.858.qzz.io/Smart.php?id=ettvwestern
东森洋片,http://php.666230.xyz/smt.php?id=ettvwestern
东森洋片,https://live.catvod.com/live.php?id=ettvwestern
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8

☘️上海频道,#genre#
上海新闻综合,https://iptv.catvod.com/live.php?id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&line=1
上海新闻综合,https://migu.188766.xyz/?migutoken=779bd2c7e2b23a37be54ec1b50771d47&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
上海新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-3.m3u8
上海新闻综合,https://mgtv.ottiptv.cc/migu/651632657.m3u8?migutoken=348c9164063c2b1df215dd2fa7cd92cb119d8a335ae0edfb5d615a6c714e71b669eee2f5ff1730afa92af7ca41d0aa96e3a280d7e5f2069eb8a3b852f3ebc270147489d7c8bfb08a7c4b9c4d80
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/1200/index.m3u8?msisdn=20250919080134d0a4f61e680b4d1b8d2460b858ff1fec&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20250919080134&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=106.13.250.88&SecurityKey=20250919080134&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c6e37e6787e81aeb250c874ff8533137&ddCalcu=7c36e1e13313705e86f7f8477e88c10a5e2b
上海第一财经,https://iptv.catvod.com/live.php?id=%E4%B8%8A%E6%B5%B7%E7%AC%AC%E4%B8%80%E8%B4%A2%E7%BB%8F&line=1
上海第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
上海第一财经,https://migu.188766.xyz/?migutoken=20bb1a06124bd6ea328162fe9605882d&id=dycj&type=sz
上海第一财经,https://mgtv.ottiptv.cc/migu/608780988.m3u8?migutoken=0c7df30d952e5d120406d3eb259cd5e26ec6aa86037008719de147cc6fbc34e877c3e3d7b9617267f35521bdddc4c5995e6fc0583816a5df1bfe19814868525e736733676761a4b2d4db618e84
上海第一财经,http://gslbmgsplive.miguvideo.com/wd_r1/2018/bestv/dycj/1000/index.m3u8?msisdn=2025091908013429b62173a5e24f8ea1f310d5ed32e792&mdspid=&spid=699212&netType=0&sid=2201008312&pid=2028597139&timestamp=20250919080134&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608780988&ParentNodeID=-99&assertID=2201008312&client_ip=106.13.250.88&SecurityKey=20250919080134&promotionId=&mvid=2201008312&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6c828d22c926cc843970f3f1c7455bea&ddCalcu=a6eceb815285804d72c21cf932f60c7c9834
上海纪实,http://iptv.huuc.edu.cn/hls/docuchina.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-2.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-3.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-5.m3u8
上海纪实,https://stream1.freetv.fun/shang-hai-ji-shi-ren-wen-1.m3u8
上海都市,https://zby.130519.xyz/PLTV/11/224/3221225749/index.m3u8
上海都市,https://migu.188766.xyz/?migutoken=6d8853cd2a35a94822edc25fb168517a&id=shds&type=sz
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-3.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-8.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-4.m3u8
东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-12.m3u8
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-8.m3u8
东方影视,https://www.freetv.top/migu/617290047.m3u8?migutoken=86c02ad0875d5cc49d77bcc8bdb628f2c9d508ffc323b964a03c8f92dde4afafa0345cf5a8fefbdf915c748e3d11c6c18e27ae1e21a609cec31a45e6c437db26a7a243625f9cf35c271171a22c
东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-9.m3u8
东方财经,https://zby.130519.xyz/PLTV/11/224/3221226134/index.m3u8
全纪实,http://139.196.151.191/rtp/239.45.3.135:5140
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8
动漫秀场,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031113
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-11.m3u8
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-11.m3u8
动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-9.ctv
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226161/index.m3u8
哈哈炫动,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010117
哈哈炫动,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226931/1.m3u8
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-29.m3u8
哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-8.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-5.m3u8
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-11.ctv
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=b4a3e55048f55ec1c8fc5b509fbdf32f2dc5d255f5f218e79e84ca9a87fb9f2239927cb11b448f18285b50b81b4cd50a1354e9be5a3283375e85372798c3f3eb3ad60adf45eb5615f68eb4825f
新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=5ae42e8fda034ab7bf5171dafa0043e70cd12bcd716940c4572fde52ea92b0785f16f1bdbce4c83f5e075b250fe95668f19f8527dda57c27db24f95d412614d99c86a3a2d9341d88b5224b7068
欢笑剧场,https://zby.130519.xyz/PLTV/11/224/3221225771/index.m3u8
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc
欢笑剧场,http://gat.bkpcp.top/ymg.php?id=hxjc
欢笑剧场,http://goo.bkpcp.top/mg/hxjc
欢笑剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8
法治天地,https://zby.130519.xyz/PLTV/11/224/3221225994/index.m3u8
法治天地,http://php.jdshipin.com/itv6.php?cid=bestzb&id=9001547084732463424
法治天地,http://z.b.bkpcp.top/m.php?id=fztd
法治天地,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226655/index.m3u8
法治天地,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
生活时尚,https://zby.130519.xyz/PLTV/11/224/3221225768/index.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-17.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-9.ctv
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-29.m3u8
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,https://zby.130519.xyz/PLTV/11/224/3221225737/index.m3u8
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-13.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-8.m3u8
第一财经,http://ls.qingting.fm/live/276.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实人文,https://stream1.freetv.fun/ipv6-ji-shi-ren-wen-12.m3u8
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
都市剧场,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001203/index.m3u8?streamid=fd36352c039198fe0978687774e97e59&streamkey=0WsC3jqv5pZMcRRCygo4VTlOTvi9bTCwlnIuuJUBjnBWTwcjoCuCI96qfPqPDVNZ0aqEUXrCtmdYiA55XouMxl7kXeqYtnnZLSPxmTgKz4J1lElEFPNAHdBzm&token=1775754833-0c24e6f296307991-0-4b1ed6441088c73ad4569aca7aa649a5
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221225762/index.m3u8
都市剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8
都市剧场,https://hls-gateway.vpstv.net/streams/708845.m3u8

🏀体育频道,#genre#
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=6
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=1
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=8
CCTV-5,https://iptv.catvod.com/live.php?id=CCTV5&line=10
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV-5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8
CCTV-5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV-5+,http://74.91.26.218:82/live/cctv5p.m3u8
CCTV-5+,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-5+,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
CCTV-5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
广东体育,http://r.jdshipin.com/LiYdg
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
广东体育,http://php.jdshipin.com/PLTV/iptv.php?id=gdty
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8
五星体育,https://migu.188766.xyz/?migutoken=ed5a02a3b87f3dcc808d4b733daf5cf9&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1
五星体育,https://other.ottiptv.cc/wxty.m3u8
五星体育,https://hls-gateway.vpstv.net/streams/636980.m3u8
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-9.m3u8
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=05144ee4526abc2f6a8d44a41f9e078ef10c1a9f8930d51d7f453315d3577b613eac76898b1e0965789f7010cd3f8a1bca3167ef6e625cb77fc2c575eec35c8d07aaff61dc4b79f75fc67ef667
爱体育,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000290630
爱体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000060/index.m3u8
爱体育,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000060/index.m3u8
爱体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8
爱体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-34.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-38.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-32.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-33.ctv
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-8.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-19.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-4.m3u8
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8
山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-7.m3u8
天津体育,http://168250.xyz:1111/rtp/239.5.1.3:5000
江苏体育,https://migu.188766.xyz/?migutoken=90d4e3f3f8a5288cc5aac4a92021e341&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
江苏体育,https://migu.188766.xyz/?migutoken=af50fdc5b09032a97cf990bd6f36aef2&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
江苏体育,https://migu.188766.xyz/?migutoken=25d75081796a390b82f0299988e556ac&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
江苏体育,https://migu.188766.xyz/?migutoken=721cd3a9b6d2cd1a0e378a6a68ae2702&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
江苏体育,https://migu.188766.xyz/?migutoken=e37f9d8dbdb18b5cdfd250b672323263&id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93&type=yy
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1745774515&key=27009aec794adc785b22478c5aa2ae16
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746292937&key=940b0f98a121c28884c74971efaac4de
安徽综艺体育,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746307365&key=6b104d1fc66c5b34b63d0e19c627e0f9
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-4.ctv
安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-8.m3u8
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8
睛彩广场舞,https://iptv.catvod.com/live.php?id=%E7%9D%9B%E5%BD%A9%E5%B9%BF%E5%9C%BA%E8%88%9E
睛彩广场舞,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226472/index.m3u8
睛彩广场舞,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq
风云足球,https://hls-gateway.vpstv.net/streams/708859.m3u8
风云足球,http://www.qfly9236.cn:8888/rtp/239.253.92.110:8061
魅力足球,https://hls-gateway.vpstv.net/streams/708839.m3u8
魅力足球,https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.m3u8
魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=f4f71100ed3cd756f336e1f3b6d522c1338ee1ffd14316eea89e461d4e31e29395a265a9f1ec26b947fb0e7dc16296db47ae3bfea73caaee6901d17bfede63775878c0ab44c872939ba5b53baf
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140
快乐垂钓,https://migu.188766.xyz/?migutoken=103d22404add9b90cd72174eb1a0108b&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy
快乐垂钓,https://hls-gateway.vpstv.net/streams/708835.m3u8
快乐垂钓,https://migu.188766.xyz/?migutoken=c6b17aba558cf29b13242b5ae063e5ed&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy
快乐垂钓,https://migu.188766.xyz/?migutoken=f4d62cd1f8775b1b837f4232f1051f36&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy
快乐垂钓,https://migu.188766.xyz/?migutoken=396182b2a9b61dca2daded3fc6f62311&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy
JJ斗地主,https://live.iill.top/douyin/685317364746
